location.name+A319,location.region,location.country,location.lat,location.lon,location.tz_id,location.localtime_epoch,location.localtime,current.last_updated_epoch,current.last_updated,current.temp_c,current.temp_f,current.is_day,current.condition.text,current.condition.icon,current.condition.code,current.wind_mph,current.wind_kph,current.wind_degree,current.wind_dir,current.pressure_mb,current.pressure_in,current.precip_mm,current.precip_in,current.humidity,current.cloud,current.feelslike_c,current.feelslike_f,current.vis_km,current.vis_miles,current.uv,current.gust_mph,current.gust_kph
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630642457,03-09-2021 09:44,1630638000,03-09-2021 08:30,28,82.4,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,5.6,9,150,SSE,1006,29.71,0.6,0.02,94,75,33.4,92,2.2,1,6,18.6,29.9
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630643358,03-09-2021 09:59,1630642500,03-09-2021 09:45,28,82.4,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,9.4,15.1,170,S,1006,29.71,0.6,0.02,94,75,33.4,92,2.5,1,6,18.6,29.9
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630644259,03-09-2021 10:14,1630643400,03-09-2021 10:00,28,82.4,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,9.4,15.1,170,S,1006,29.71,0.6,0.02,94,75,33.2,91.7,2.5,1,6,16.3,26.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630645160,03-09-2021 10:29,1630644300,03-09-2021 10:15,28,82.4,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,10.5,16.9,170,S,1006,29.71,0.6,0.02,89,75,33.2,91.7,2.5,1,6,16.3,26.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630646060,03-09-2021 10:44,1630641600,03-09-2021 09:30,28,82.4,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,10.5,16.9,170,S,1006,29.71,0.6,0.02,89,75,33.2,91.7,2.5,1,6,16.3,26.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630646961,03-09-2021 10:59,1630646100,03-09-2021 10:45,28,82.4,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,9.4,15.1,180,S,1006,29.71,0.6,0.02,94,75,33.2,91.7,3,1,6,16.3,26.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1630652575,03-09-2021 12:32,1630648800,03-09-2021 11:30,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,9.4,15.1,210,SSW,1006,29.71,0.7,0.03,89,75,35.3,95.6,4,2,6,20.4,32.8
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630653476,"2021-09-03 12:47",1630653300,"2021-09-03 12:45",29,84.2,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,11.9,19.1,240,"WSW",1005,29.68,0.7,0.03,89,75,35.3,95.6,4,2,6,20.4,32.8
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630654376,"2021-09-03 13:02",1630654200,"2021-09-03 13:00",29,84.2,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,11.9,19.1,240,"WSW",1005,29.68,0.8,0.03,89,75,35.2,95.3,4,2,6,22.8,36.7
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630655277,"2021-09-03 13:17",1630655100,"2021-09-03 13:15",29,84.2,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,11.9,19.1,240,"WSW",1005,29.68,0.8,0.03,89,75,35.2,95.3,4,2,6,22.8,36.7
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630656178,"2021-09-03 13:32",1630652400,"2021-09-03 12:30",29,84.2,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,12.5,20.2,240,"WSW",1005,29.68,0.8,0.03,84,75,35.2,95.3,4,2,6,22.8,36.7
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630669866,"2021-09-03 17:21",1630669500,"2021-09-03 17:15",26,78.8,1,"Moderate or heavy rain shower","//cdn.weatherapi.com/weather/64x64/day/356.png",1243,8.1,13,280,"W",1003,29.62,2.9,0.11,100,100,28.3,82.9,2.5,1,6,19.2,31
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630670767,"2021-09-03 17:36",1630666800,"2021-09-03 16:30",26,78.8,1,"Moderate or heavy rain shower","//cdn.weatherapi.com/weather/64x64/day/356.png",1243,8.1,13,280,"W",1003,29.62,2.9,0.11,100,100,28.3,82.9,2.5,1,6,19.2,31
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630671668,"2021-09-03 17:51",1630671300,"2021-09-03 17:45",27,80.6,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,6.9,11.2,280,"W",1004,29.65,2.9,0.11,94,75,30,85.9,3,1,6,19.2,31
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630672568,"2021-09-03 18:06",1630672200,"2021-09-03 18:00",27,80.6,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,6.9,11.2,280,"W",1004,29.65,1,0.04,94,75,30,85.9,3,1,6,21,33.8
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630673469,"2021-09-03 18:21",1630673100,"2021-09-03 18:15",27,80.6,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,6.9,11.2,230,"SW",1004,29.65,1,0.04,94,75,30,85.9,3,1,6,21,33.8
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630674370,"2021-09-03 18:36",1630670400,"2021-09-03 17:30",27,80.6,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,6.9,11.2,230,"SW",1004,29.65,1,0.04,94,75,30,85.9,3,1,6,21,33.8
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630675270,"2021-09-03 18:51",1630674900,"2021-09-03 18:45",27,80.6,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,0,0,0,"N",1004,29.65,1,0.04,94,75,30,85.9,3,1,6,21,33.8
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630676172,"2021-09-03 19:06",1630675800,"2021-09-03 19:00",27,80.6,0,"Mist","//cdn.weatherapi.com/weather/64x64/night/143.png",1030,0,0,0,"N",1004,29.65,1,0.04,94,75,30.1,86.1,3,1,6,22.8,36.7
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630677072,"2021-09-03 19:21",1630676700,"2021-09-03 19:15",27,80.6,0,"Mist","//cdn.weatherapi.com/weather/64x64/night/143.png",1030,4.3,6.8,210,"SSW",1004,29.65,1,0.04,94,75,30.1,86.1,3,1,6,22.8,36.7
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630677973,"2021-09-03 19:36",1630674000,"2021-09-03 18:30",27,80.6,0,"Mist","//cdn.weatherapi.com/weather/64x64/night/143.png",1030,4.3,6.8,210,"SSW",1004,29.65,1,0.04,94,75,30.1,86.1,3,1,6,22.8,36.7
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630678873,"2021-09-03 19:51",1630678500,"2021-09-03 19:45",27,80.6,0,"Mist","//cdn.weatherapi.com/weather/64x64/night/143.png",1030,4.3,6.8,210,"SSW",1004,29.65,1,0.04,94,75,30.1,86.1,3,1,6,22.8,36.7
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630679774,"2021-09-03 20:06",1630679400,"2021-09-03 20:00",27,80.6,0,"Mist","//cdn.weatherapi.com/weather/64x64/night/143.png",1030,4.3,6.8,210,"SSW",1004,29.65,6.4,0.25,94,75,30.3,86.6,3,1,6,23.3,37.4
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630680675,"2021-09-03 20:21",1630680300,"2021-09-03 20:15",27,80.6,0,"Mist","//cdn.weatherapi.com/weather/64x64/night/143.png",1030,3.8,6.1,160,"SSE",1005,29.68,6.4,0.25,94,75,30.3,86.6,3,1,6,23.3,37.4
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630681576,"2021-09-03 20:36",1630677600,"2021-09-03 19:30",27,80.6,0,"Mist","//cdn.weatherapi.com/weather/64x64/night/143.png",1030,3.8,6.1,160,"SSE",1005,29.68,6.4,0.25,94,75,30.3,86.6,3,1,6,23.3,37.4
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630682477,"2021-09-03 20:51",1630682100,"2021-09-03 20:45",27,80.6,0,"Mist","//cdn.weatherapi.com/weather/64x64/night/143.png",1030,3.8,6.1,160,"SSE",1005,29.68,6.4,0.25,94,75,30.3,86.6,3,1,6,23.3,37.4
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630683378,"2021-09-03 21:06",1630683000,"2021-09-03 21:00",27,80.6,0,"Mist","//cdn.weatherapi.com/weather/64x64/night/143.png",1030,3.8,6.1,160,"SSE",1005,29.68,1,0.04,94,75,30.2,86.4,3,1,6,13.9,22.3
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630684278,"2021-09-03 21:21",1630683900,"2021-09-03 21:15",27,80.6,0,"Mist","//cdn.weatherapi.com/weather/64x64/night/143.png",1030,4.3,6.8,210,"SSW",1006,29.71,1,0.04,94,75,30.2,86.4,3,1,6,13.9,22.3
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630685179,"2021-09-03 21:36",1630681200,"2021-09-03 20:30",27,80.6,0,"Mist","//cdn.weatherapi.com/weather/64x64/night/143.png",1030,4.3,6.8,210,"SSW",1006,29.71,1,0.04,94,75,30.2,86.4,3,1,6,13.9,22.3
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630686080,"2021-09-03 21:51",1630685700,"2021-09-03 21:45",27,80.6,0,"Light rain","//cdn.weatherapi.com/weather/64x64/night/296.png",1183,3.8,6.1,120,"ESE",1006,29.71,1,0.04,94,75,30.2,86.4,2.5,1,6,13.9,22.3
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630686981,"2021-09-03 22:06",1630686600,"2021-09-03 22:00",27,80.6,0,"Light rain","//cdn.weatherapi.com/weather/64x64/night/296.png",1183,3.8,6.1,120,"ESE",1006,29.71,0.9,0.04,94,75,30.4,86.7,2.5,1,1,13.4,21.6
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630687882,"2021-09-03 22:21",1630687500,"2021-09-03 22:15",27,80.6,0,"Light rain","//cdn.weatherapi.com/weather/64x64/night/296.png",1183,5.6,9,110,"ESE",1006,29.71,0.9,0.04,94,75,30.4,86.7,2.2,1,1,13.4,21.6
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630715607,"2021-09-04 6:03",1630715400,"2021-09-04 06:00",26,78.8,0,"Torrential rain shower","//cdn.weatherapi.com/weather/64x64/night/359.png",1246,3.8,6.1,250,"WSW",1005,29.68,1.5,0.06,100,100,29,84.2,1.5,0,1,17,27.4
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630716508,"2021-09-04 6:18",1630716300,"2021-09-04 06:15",26,78.8,0,"Torrential rain shower","//cdn.weatherapi.com/weather/64x64/night/359.png",1246,3.8,6.1,250,"WSW",1005,29.68,1.5,0.06,100,100,29,84.2,1.5,0,1,17,27.4
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630717409,"2021-09-04 6:33",1630713600,"2021-09-04 05:30",26.5,79.7,1,"Light rain shower","//cdn.weatherapi.com/weather/64x64/day/353.png",1240,8.7,14,229,"SW",1005,29.66,1.5,0.06,85,58,29.9,85.8,10,6,1,17,27.4
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630718310,"2021-09-04 6:48",1630718100,"2021-09-04 06:45",26,78.8,1,"Torrential rain shower","//cdn.weatherapi.com/weather/64x64/day/359.png",1246,3.8,6.1,150,"SSE",1005,29.68,1.5,0.06,100,100,29,84.2,1.7,1,1,17,27.4
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630719210,"2021-09-04 7:03",1630719000,"2021-09-04 07:00",26,78.8,1,"Torrential rain shower","//cdn.weatherapi.com/weather/64x64/day/359.png",1246,3.8,6.1,150,"SSE",1005,29.68,1.5,0.06,100,100,28.9,84.1,1.7,1,1,17.7,28.4
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630720111,"2021-09-04 7:18",1630719900,"2021-09-04 07:15",25,77,1,"Torrential rain shower","//cdn.weatherapi.com/weather/64x64/day/359.png",1246,4.3,6.8,230,"SW",1006,29.71,1.5,0.06,100,100,27.4,81.2,1.5,0,1,17.7,28.4
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630723352,"2021-09-04 8:12",1630722600,"2021-09-04 08:00",26,78.8,1,"Torrential rain shower","//cdn.weatherapi.com/weather/64x64/day/359.png",1246,6.9,11.2,240,"WSW",1006,29.71,8.9,0.35,94,100,29,84.1,1.5,0,1,19.2,31
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630724253,"2021-09-04 8:27",1630723500,"2021-09-04 08:15",25,77,1,"Light rain","//cdn.weatherapi.com/weather/64x64/day/296.png",1183,3.8,6.1,170,"S",1006,29.71,8.9,0.35,100,100,27.4,81.2,2.2,1,1,19.2,31
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630725153,"2021-09-04 8:42",1630720800,"2021-09-04 07:30",25,77,1,"Light rain","//cdn.weatherapi.com/weather/64x64/day/296.png",1183,3.8,6.1,170,"S",1006,29.71,8.9,0.35,100,100,27.4,81.2,2.2,1,1,19.2,31
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630726055,"2021-09-04 8:57",1630725300,"2021-09-04 08:45",26,78.8,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,4.3,6.8,150,"SSE",1006,29.71,2.8,0.11,94,75,28.9,84,2.5,1,1,10.5,16.9
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630726955,"2021-09-04 9:12",1630726200,"2021-09-04 09:00",26,78.8,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,4.3,6.8,150,"SSE",1006,29.71,0.2,0.01,94,75,28.9,84,2.5,1,6,9.4,15.1
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630727856,"2021-09-04 9:27",1630727100,"2021-09-04 09:15",26,78.8,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,4.3,6.8,150,"SSE",1007,29.74,0.2,0.01,94,75,28.9,84,2.5,1,6,9.4,15.1
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630728757,"2021-09-04 9:42",1630724400,"2021-09-04 08:30",26,78.8,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,4.3,6.8,150,"SSE",1007,29.74,0.2,0.01,94,75,28.9,84,2.5,1,6,9.4,15.1
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630729658,"2021-09-04 9:57",1630728900,"2021-09-04 09:45",27,80.6,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,0,0,0,"N",1007,29.74,0.2,0.01,94,75,30.8,87.4,2.5,1,6,9.4,15.1
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630730558,"2021-09-04 10:12",1630729800,"2021-09-04 10:00",27,80.6,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,0,0,0,"N",1007,29.74,0.1,0,94,75,30.7,87.2,2.5,1,6,9.6,15.5
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630731459,"2021-09-04 10:27",1630730700,"2021-09-04 10:15",27,80.6,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,4.3,6.8,140,"SE",1007,29.74,0.1,0,94,75,30.7,87.2,2.5,1,6,9.6,15.5
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630732360,"2021-09-04 10:42",1630728000,"2021-09-04 09:30",27,80.6,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,4.3,6.8,140,"SE",1007,29.74,0.1,0,94,75,30.7,87.2,2.5,1,6,9.6,15.5
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630733261,"2021-09-04 10:57",1630732500,"2021-09-04 10:45",28,82.4,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,4.3,6.8,210,"SSW",1007,29.74,0.1,0,94,75,32.8,91.1,2.5,1,6,9.6,15.5
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630734162,"2021-09-04 11:12",1630733400,"2021-09-04 11:00",28,82.4,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,4.3,6.8,210,"SSW",1007,29.74,0.3,0.01,94,75,32.6,90.6,2.5,1,6,10.1,16.2
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630735062,"2021-09-04 11:27",1630734300,"2021-09-04 11:15",28,82.4,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,8.1,13,190,"S",1007,29.74,0.3,0.01,89,75,32.6,90.6,2.5,1,6,10.1,16.2
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630756214,"2021-09-04 17:20",1630755900,"2021-09-04 17:15",27,80.6,1,"Moderate or heavy rain shower","//cdn.weatherapi.com/weather/64x64/day/356.png",1243,10.5,16.9,270,"W",1003,29.62,0.6,0.02,94,75,29.6,85.2,2.1,1,6,13.9,22.3
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630757116,"2021-09-04 17:35",1630753200,"2021-09-04 16:30",27,80.6,1,"Moderate or heavy rain shower","//cdn.weatherapi.com/weather/64x64/day/356.png",1243,10.5,16.9,270,"W",1003,29.62,0.6,0.02,94,75,29.6,85.2,2.1,1,6,13.9,22.3
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630758017,"2021-09-04 17:50",1630757700,"2021-09-04 17:45",27,80.6,1,"Moderate or heavy rain shower","//cdn.weatherapi.com/weather/64x64/day/356.png",1243,9.4,15.1,280,"W",1004,29.65,0.6,0.02,94,75,29.6,85.2,2.5,1,6,13.9,22.3
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630758917,"2021-09-04 18:05",1630758600,"2021-09-04 18:00",27,80.6,1,"Moderate or heavy rain shower","//cdn.weatherapi.com/weather/64x64/day/356.png",1243,9.4,15.1,280,"W",1004,29.65,0.2,0.01,94,75,29.6,85.3,2.5,1,6,14.1,22.7
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630759818,"2021-09-04 18:20",1630759500,"2021-09-04 18:15",26,78.8,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,6.9,11.2,290,"WNW",1004,29.65,0.2,0.01,94,75,28.1,82.5,2.5,1,6,14.1,22.7
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630760719,"2021-09-04 18:35",1630756800,"2021-09-04 17:30",26,78.8,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,6.9,11.2,290,"WNW",1004,29.65,0.2,0.01,94,75,28.1,82.5,2.5,1,6,14.1,22.7
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630761620,"2021-09-04 18:50",1630761300,"2021-09-04 18:45",27,80.6,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,0,0,0,"N",1004,29.65,0.2,0.01,94,75,29.6,85.3,2.5,1,6,14.1,22.7
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630762520,"2021-09-04 19:05",1630762200,"2021-09-04 19:00",27,80.6,0,"Mist","//cdn.weatherapi.com/weather/64x64/night/143.png",1030,0,0,0,"N",1004,29.65,0.3,0.01,94,75,29.7,85.4,2.5,1,6,15,24.1
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630763421,"2021-09-04 19:20",1630763100,"2021-09-04 19:15",27,80.6,0,"Moderate or heavy rain shower","//cdn.weatherapi.com/weather/64x64/night/356.png",1243,3.8,6.1,180,"S",1005,29.68,0.3,0.01,94,100,29.7,85.4,2.1,1,6,15,24.1
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630764328,"2021-09-04 19:35",1630760400,"2021-09-04 18:30",27,80.6,0,"Moderate or heavy rain shower","//cdn.weatherapi.com/weather/64x64/night/356.png",1243,3.8,6.1,180,"S",1005,29.68,0.3,0.01,94,100,29.7,85.4,2.1,1,6,15,24.1
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630771923,"2021-09-04 21:42",1630767600,"2021-09-04 20:30",26,78.8,0,"Light rain","//cdn.weatherapi.com/weather/64x64/night/296.png",1183,0,0,0,"N",1006,29.71,0.8,0.03,100,100,28.3,83,2.5,1,6,13.4,21.6
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630772823,"2021-09-04 21:57",1630772100,"2021-09-04 21:45",26,78.8,0,"Light rain","//cdn.weatherapi.com/weather/64x64/night/296.png",1183,0,0,0,"N",1006,29.71,0.8,0.03,100,100,28.3,83,2.5,1,6,13.4,21.6
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630773725,"2021-09-04 22:12",1630773000,"2021-09-04 22:00",26,78.8,0,"Light rain","//cdn.weatherapi.com/weather/64x64/night/296.png",1183,0,0,0,"N",1006,29.71,0.6,0.02,100,100,28.5,83.2,2.5,1,1,11.9,19.1
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630774626,"2021-09-04 22:27",1630773900,"2021-09-04 22:15",26,78.8,0,"Light rain","//cdn.weatherapi.com/weather/64x64/night/296.png",1183,0,0,0,"N",1006,29.71,0.6,0.02,100,100,28.5,83.2,2.5,1,1,11.9,19.1
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630775527,"2021-09-04 22:42",1630771200,"2021-09-04 21:30",26,78.8,0,"Light rain","//cdn.weatherapi.com/weather/64x64/night/296.png",1183,0,0,0,"N",1006,29.71,0.6,0.02,100,100,28.5,83.2,2.5,1,1,11.9,19.1
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630776428,"2021-09-04 22:57",1630775700,"2021-09-04 22:45",26,78.8,0,"Light rain","//cdn.weatherapi.com/weather/64x64/night/296.png",1183,4.3,6.8,130,"SE",1006,29.71,0.6,0.02,100,100,28.5,83.2,2.5,1,1,11.9,19.1
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630777329,"2021-09-04 23:12",1630776600,"2021-09-04 23:00",26,78.8,0,"Light rain","//cdn.weatherapi.com/weather/64x64/night/296.png",1183,4.3,6.8,130,"SE",1006,29.71,2.1,0.08,100,100,28.6,83.4,2.5,1,1,12.5,20.2
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630802020,"2021-09-05 6:03",1630801800,"2021-09-05 06:00",26,78.8,0,"Mist","//cdn.weatherapi.com/weather/64x64/night/143.png",1030,3.8,6.1,40,"NE",1005,29.68,0.6,0.02,94,75,28.5,83.2,2.5,1,1,3.4,5.4
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630802921,"2021-09-05 6:18",1630802700,"2021-09-05 06:15",26,78.8,0,"Mist","//cdn.weatherapi.com/weather/64x64/night/143.png",1030,3.8,6.1,40,"NE",1005,29.68,0.6,0.02,94,75,28.5,83.2,2.5,1,1,3.4,5.4
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630803822,"2021-09-05 6:33",1630800000,"2021-09-05 05:30",26.6,79.9,1,"Light rain shower","//cdn.weatherapi.com/weather/64x64/day/353.png",1240,2.2,3.6,166,"SSE",1005,29.69,0.6,0.02,79,61,29.5,85.1,10,6,1,3.4,5.4
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630804722,"2021-09-05 6:48",1630804500,"2021-09-05 06:45",26,78.8,1,"Moderate or heavy rain shower","//cdn.weatherapi.com/weather/64x64/day/356.png",1243,4.3,6.8,100,"E",1005,29.68,0.6,0.02,100,75,28.5,83.2,2,1,1,3.4,5.4
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630805623,"2021-09-05 7:03",1630805400,"2021-09-05 07:00",26,78.8,1,"Moderate or heavy rain shower","//cdn.weatherapi.com/weather/64x64/day/356.png",1243,4.3,6.8,100,"E",1005,29.68,0.5,0.02,100,75,28.6,83.4,2,1,1,6.7,10.8
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630806524,"2021-09-05 7:18",1630806300,"2021-09-05 07:15",26,78.8,1,"Light rain","//cdn.weatherapi.com/weather/64x64/day/296.png",1183,0,0,0,"N",1006,29.71,0.5,0.02,100,75,28.6,83.4,2.2,1,1,6.7,10.8
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630807425,"2021-09-05 7:33",1630803600,"2021-09-05 06:30",26,78.8,1,"Light rain","//cdn.weatherapi.com/weather/64x64/day/296.png",1183,0,0,0,"N",1006,29.71,0.5,0.02,100,75,28.6,83.4,2.2,1,1,6.7,10.8
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630808325,"2021-09-05 7:48",1630808100,"2021-09-05 07:45",26,78.8,1,"Light rain","//cdn.weatherapi.com/weather/64x64/day/296.png",1183,0,0,0,"N",1006,29.71,0.5,0.02,100,75,28.6,83.4,2.2,1,1,6.7,10.8
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630818124,"2021-09-05 10:32",1630814400,"2021-09-05 09:30",28,82.4,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,3.8,6.1,240,"WSW",1007,29.74,0,0,94,75,32.8,91.1,2.1,1,6,10.5,16.9
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630821191,"2021-09-05 11:23",1630820700,"2021-09-05 11:15",29,84.2,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,9.4,15.1,260,"W",1006,29.71,0.1,0,84,75,35.1,95.2,2.5,1,6,10.5,16.9
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630822092,"2021-09-05 11:38",1630818000,"2021-09-05 10:30",29,84.2,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,9.4,15.1,260,"W",1006,29.71,0.1,0,84,75,35.1,95.2,2.5,1,6,10.5,16.9
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630822993,"2021-09-05 11:53",1630822500,"2021-09-05 11:45",29,84.2,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,9.4,15.1,290,"WNW",1006,29.71,0.1,0,84,75,35.1,95.2,3,1,6,10.5,16.9
"Mumbai","Maharashtra","India",18.98,72.83,"Asia/Kolkata",1630823893,"2021-09-05 12:08",1630823400,"2021-09-05 12:00",29,84.2,1,"Mist","//cdn.weatherapi.com/weather/64x64/day/143.png",1030,9.4,15.1,290,"WNW",1006,29.71,0,0,84,75,34.9,94.7,3,1,7,11.4,18.4
